housing_median_age,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,dist_to_los_angeles_km,dist_to_san_diego_km,dist_to_san_jose_km,dist_to_san_francisco_km,dist_to_fresno_km,rooms_per_household,bedrooms_per_household,population_per_household
24.0,4.025,240700.0,True,False,False,False,38.20371757482222,142.07722986906873,529.6561412872248,597.2277096665978,365.76461258644474,5.976086956521739,1.0826086956521739,2.9717391304347824
33.0,4.3636,201800.0,True,False,False,False,35.08294077348661,144.5319294642381,526.6305060324405,594.1971993258685,363.7187197368908,5.510204081632653,1.0148423005565863,3.4675324675324677
22.0,3.5268,174700.0,True,False,False,False,35.08294077348661,144.5319294642381,526.6305060324405,594.1971993258685,363.7187197368908,4.493197278911564,1.08843537414966,2.8945578231292517
25.0,4.5179,177100.0,True,False,False,False,34.49894962848295,145.03576398184387,526.0279482339562,593.5933436721729,363.31495867663904,5.40117994100295,1.0176991150442478,2.3864306784660765
24.0,3.1087,202800.0,True,False,False,False,34.235905464159515,145.46688984258125,525.7885289664888,593.3564584048545,362.7194311011486,4.735015772870662,1.0157728706624605,2.358044164037855
13.0,4.1276,153800.0,True,False,False,False,35.08294077348661,144.5319294642381,526.6305060324405,594.1971993258685,363.7187197368908,4.429936305732484,0.9633757961783439,2.785031847133758
17.0,3.7059,146300.0,True,False,False,False,35.08294077348661,144.5319294642381,526.6305060324405,594.1971993258685,363.7187197368908,5.199029126213592,1.058252427184466,2.296116504854369
18.0,3.975,162500.0,True,False,False,False,36.52866838093334,143.0965822434103,528.0760083568844,595.6426538965998,365.12317252801154,3.9081632653061225,0.9591836734693877,4.969387755102041
17.0,2.8835,196500.0,True,False,False,False,35.08294077348661,144.5319294642381,526.6305060324405,594.1971993258685,363.7187197368908,4.4476744186046515,1.1744186046511629,2.566860465116279
21.0,2.8625,189600.0,True,False,False,False,34.84867031694876,144.97057393059765,526.3928394872787,593.9618485052223,363.12607345452216,4.958695652173913,1.2108695652173913,3.282608695652174
23.0,2.4526,182900.0,True,False,False,False,35.68123165822141,144.03233389644006,527.2339241815648,594.80180684023,364.1242947115509,4.332453825857519,1.0488126649076517,4.296833773087071
42.0,2.2,153100.0,True,False,False,False,35.68123165822141,144.03233389644006,527.2339241815648,594.80180684023,364.1242947115509,3.22,0.8,3.14
46.0,4.1667,162500.0,True,False,False,False,35.68123165822141,144.03233389644006,527.2339241815648,594.80180684023,364.1242947115509,2.7142857142857144,0.5714285714285714,4.714285714285714
28.0,2.582,181800.0,True,False,False,False,36.29311509172925,143.5370215453835,527.8381997244712,595.4071639185062,364.53167754205936,4.617801047120419,1.068062827225131,3.0157068062827226
18.0,3.7201,183100.0,True,False,False,False,36.29311509172925,143.5370215453835,527.8381997244712,595.4071639185062,364.53167754205936,4.602453987730061,1.0773006134969325,2.798773006134969
35.0,5.152,215600.0,True,False,False,False,36.29311509172925,143.5370215453835,527.8381997244712,595.4071639185062,364.53167754205936,5.571428571428571,0.968944099378882,2.9751552795031055
26.0,2.8042,206300.0,True,False,False,False,36.917915219307105,143.04603690893512,528.4433297136381,596.0132682704394,364.9408621699659,4.017982017982018,1.0799200799200799,2.4545454545454546
30.0,4.485,180600.0,True,False,False,False,36.917915219307105,143.04603690893512,528.4433297136381,596.0132682704394,364.9408621699659,5.276315789473684,1.013157894736842,3.844298245614035
25.0,3.3281,180800.0,True,False,False,False,36.52866838093334,143.0965822434103,528.0760083568844,595.6426538965998,365.12317252801154,5.102728731942215,1.0256821829855538,4.054574638844302
33.0,4.5263,169000.0,True,False,False,False,37.3899690554688,142.16336810879244,528.9190872394394,596.4843859158891,366.12270153010405,6.552380952380952,1.0285714285714285,4.393650793650794
29.0,3.1801,190500.0,True,False,False,False,37.3899690554688,142.16336810879244,528.9190872394394,596.4843859158891,366.12270153010405,4.814814814814815,1.0916179337231968,3.0974658869395713
35.0,3.9566,167800.0,True,False,False,False,37.3899690554688,142.16336810879244,528.9190872394394,596.4843859158891,366.12270153010405,5.068281938325991,1.02863436123348,5.004405286343612
35.0,5.4876,227500.0,True,False,False,False,37.12665729693127,142.59796179126275,528.6793940759198,596.2472303781125,365.529490778813,6.163265306122449,0.9941690962099126,3.139941690962099
35.0,4.1115,179700.0,True,False,False,False,37.97446525472626,141.66140477580922,529.5215848197412,597.0881830915948,366.5279602726608,4.908333333333333,0.9958333333333333,3.45625
32.0,4.3036,191400.0,True,False,False,False,37.12665729693127,142.59796179126275,528.6793940759198,596.2472303781125,365.529490778813,5.375621890547263,1.0746268656716418,3.7388059701492535
35.0,5.4631,225600.0,True,False,False,False,37.73773046233603,142.10367531914562,529.2836351011299,596.8525548296743,365.9376085562397,6.589403973509934,1.0463576158940397,3.562913907284768
33.0,3.6849,211400.0,True,False,False,False,38.572178914160006,141.16378129353953,530.1249385549464,597.6927289260002,366.93501626274417,5.529610829103215,1.0846023688663282,2.883248730964467
18.0,3.6531,143500.0,True,False,False,False,36.8193197976675,142.66962548043537,528.3174487493683,595.8813396810083,365.71924601386326,5.642638036809816,1.0644171779141105,2.791411042944785
15.0,3.5313,213000.0,True,False,False,False,38.26419748932146,141.23274179356824,529.7631560802012,597.3269991568978,367.1228763990678,4.516913319238901,1.0496828752642706,2.431289640591966
21.0,3.2857,213300.0,True,False,False,False,37.3899690554688,142.16336810879244,528.9190872394394,596.4843859158891,366.12270153010405,3.945827232796486,1.0351390922401171,2.7642752562225477
31.0,3.9798,187500.0,True,False,False,False,38.83560468278294,140.72740046707287,530.364767209263,597.9300183195387,367.52708067499026,5.017761989342806,0.9698046181172292,3.3889875666074603
34.0,4.1818,224200.0,True,False,False,False,38.572178914160006,141.16378129353953,530.1249385549464,597.6927289260002,366.93501626274417,5.5565610859728505,0.9276018099547512,2.916289592760181
19.0,3.1049,173900.0,True,False,False,False,38.26419748932146,141.23274179356824,529.7631560802012,597.3269991568978,367.1228763990678,4.644695543000628,1.0659133709981168,2.231010671688638
35.0,3.9479,203800.0,True,False,False,False,39.42033131968922,140.22640445007522,530.9672353308388,598.5337868218301,367.9330799112741,5.362862010221465,1.0170357751277683,3.594548551959114
22.0,3.2636,180200.0,True,False,False,False,38.83560468278294,140.72740046707287,530.364767209263,597.9300183195387,367.52708067499026,4.625,1.0554347826086956,3.1532608695652176
33.0,3.4821,231300.0,True,False,False,False,38.361262602555094,141.6137682133901,529.8887285003166,597.458624971511,366.34751984203035,5.126614987080103,1.0852713178294573,2.891472868217054
36.0,5.2816,221800.0,True,False,False,False,39.18250515147296,140.67054372337574,530.7291455188958,598.2980211433635,367.34386352159726,5.965174129353234,1.0024875621890548,3.13681592039801
35.0,5.244,218000.0,True,False,False,False,38.361262602555094,141.6137682133901,529.8887285003166,597.458624971511,366.34751984203035,5.488970588235294,0.9816176470588235,2.9816176470588234
33.0,4.425,188400.0,True,False,False,False,38.361262602555094,141.6137682133901,529.8887285003166,597.458624971511,366.34751984203035,6.103359173126615,1.0180878552971577,3.062015503875969
34.0,5.6935,218300.0,True,False,False,False,39.80486380092154,140.1817383661252,531.334202794609,598.9040574743367,367.7544960707978,6.380246913580247,1.0074074074074073,3.0444444444444443
26.0,3.9536,191000.0,True,False,False,False,40.62742948129463,139.23763557654618,532.17473088026,599.743562764939,368.7504395069168,4.987878787878788,1.0703030303030303,2.6472727272727274
29.0,2.0677,214500.0,True,False,False,False,39.18250515147296,140.67054372337574,530.7291455188958,598.2980211433635,367.34386352159726,3.7614107883817427,1.0394190871369295,2.4273858921161824
35.0,6.37,229200.0,True,False,False,False,40.01779354109255,139.72980048703786,531.5705575248332,599.1383023920775,368.34086816837777,6.129032258064516,0.9262672811059908,3.032258064516129
23.0,2.8,214300.0,True,False,False,False,39.64334056943563,140.64727476224448,531.1014607380648,598.6729932390921,367.1726988685244,3.8995756718528995,1.0381895332390383,2.5615275813295617
34.0,4.4667,190600.0,True,False,False,False,39.80486380092154,140.1817383661252,531.334202794609,598.9040574743367,367.7544960707978,5.812375249500998,1.0379241516966067,3.2435129740518964
34.0,4.6389,214600.0,True,False,False,False,38.9966560827504,141.12828608558922,530.4946713505306,598.0654385302853,366.7592186184387,5.664383561643835,0.976027397260274,3.0993150684931505
32.0,5.237,215700.0,True,False,False,False,38.9966560827504,141.12828608558922,530.4946713505306,598.0654385302853,366.7592186184387,6.187817258883249,0.9746192893401016,3.218274111675127
24.0,4.7986,236500.0,True,False,False,False,40.43869931778388,139.6974117516235,531.9401074742794,599.5108356559621,368.1669079325462,5.701227830832196,1.0695770804911324,2.5948158253751705
36.0,4.3906,231300.0,True,False,False,False,41.88108547479294,138.26681211521236,533.3856194769666,600.9563088888563,369.5749076732555,5.8621621621621625,0.9702702702702702,2.7513513513513512
34.0,4.7731,199200.0,True,False,False,False,41.24869937305117,138.74995696089948,532.7797524952373,600.3495656814204,369.16178798795056,5.837777777777778,1.04,3.131111111111111
36.0,4.0909,190800.0,True,False,False,False,41.08348050463654,139.2176106278758,532.5468566592523,600.1183534316524,368.58109312994117,6.043478260869565,1.030690537084399,3.1713554987212276
34.0,5.2129,193400.0,True,False,False,False,41.08348050463654,139.2176106278758,532.5468566592523,600.1183534316524,368.58109312994117,5.937190082644628,1.018181818181818,3.533884297520661
35.0,4.5739,190500.0,True,False,False,False,41.73870009108987,138.74238194967654,533.1544474600423,600.7266085512099,368.9970456872777,6.01010101010101,0.9696969696969697,3.478114478114478
29.0,3.1726,198700.0,True,False,False,False,41.73870009108987,138.74238194967654,533.1544474600423,600.7266085512099,368.9970456872777,4.190692395005676,1.0998864926220204,3.0454029511918277
26.0,2.8622,184300.0,True,False,False,False,41.73870009108987,138.74238194967654,533.1544474600423,600.7266085512099,368.9970456872777,4.516501650165017,1.0132013201320131,3.097359735973597
22.0,4.25,170300.0,True,False,False,False,42.40387419512758,138.27177286676755,533.7628769963036,601.335598770798,369.4147596303114,4.493387589013225,1.0722278738555442,2.8067141403865716
33.0,4.0362,177900.0,True,False,False,False,43.1772440099885,137.3143147291431,534.5998780149637,602.1720071976425,370.4064369091131,5.100934579439253,1.0261682242990655,4.1551401869158875
28.0,3.9018,182300.0,True,False,False,False,41.88108547479294,138.26681211521236,533.3856194769666,600.9563088888563,369.5749076732555,5.245508982035928,0.9820359281437125,2.6191616766467067
28.0,3.522,190300.0,True,False,False,False,43.32378716107398,136.83649801988017,534.8312072543836,602.4018581293341,370.9832150758327,4.065241844769404,1.079865016872891,3.6917885264341956
26.0,3.045,184000.0,True,False,False,False,43.1772440099885,137.3143147291431,534.5998780149637,602.1720071976425,370.4064369091131,4.44364012409514,1.0723888314374355,3.718717683557394
35.0,3.4837,186500.0,True,False,False,False,42.52409184797724,137.7882487359767,533.9923289417505,601.5637901409292,369.9897926256213,4.672316384180791,0.9124293785310734,3.0084745762711864
9.0,2.9726,133800.0,True,False,False,False,40.62742948129463,139.23763557654618,532.17473088026,599.743562764939,368.7504395069168,3.603448275862069,1.0496957403651115,2.0456389452332657
32.0,4.5052,170800.0,True,False,False,False,42.07249509913794,137.80496006201184,533.6203910885531,601.1891796004851,370.1573336244182,4.636363636363637,0.922077922077922,4.246753246753247
33.0,3.2591,175900.0,True,False,False,False,42.07249509913794,137.80496006201184,533.6203910885531,601.1891796004851,370.1573336244182,4.128133704735376,1.0403899721448469,3.1128133704735377
11.0,3.8056,171100.0,True,False,False,False,41.24869937305117,138.74995696089948,532.7797524952373,600.3495656814204,369.16178798795056,3.988919667590028,1.0318559556786704,2.5013850415512464
40.0,3.0125,166100.0,True,False,False,False,41.24869937305117,138.74995696089948,532.7797524952373,600.3495656814204,369.16178798795056,4.271428571428571,0.9714285714285714,2.3285714285714287
36.0,4.5833,190700.0,True,False,False,False,42.69275250085436,137.3184339894536,534.2253775017859,601.7951494959962,370.5693927676424,5.627450980392157,1.0374331550802138,3.283422459893048
26.0,2.4931,236100.0,True,False,False,False,40.01779354109255,139.72980048703786,531.5705575248332,599.1383023920775,368.34086816837777,3.977653631284916,1.037243947858473,2.845437616387337
32.0,3.7303,188500.0,True,False,False,False,40.62742948129463,139.23763557654618,532.17473088026,599.743562764939,368.7504395069168,4.315789473684211,1.0526315789473684,2.5864661654135337
38.0,4.1917,181800.0,True,False,False,False,41.46349861962145,138.29602778912619,533.0162508925691,600.583950685222,369.747043545149,4.776699029126213,0.9967637540453075,3.605177993527508
38.0,3.2632,180900.0,True,False,False,False,41.46349861962145,138.29602778912619,533.0162508925691,600.583950685222,369.747043545149,4.848039215686274,1.2058823529411764,3.3872549019607843
32.0,4.1321,222800.0,True,False,False,False,40.86626650819938,138.7915889589403,532.4129598007514,599.9794649989338,369.33852842965746,4.975113122171946,1.0237556561085972,3.1414027149321266
20.0,2.9414,162200.0,True,False,False,False,40.2813220482186,139.29159560765524,531.8105207090323,599.375724796635,368.93179417830595,4.6776470588235295,0.9976470588235294,3.0047058823529413
25.0,2.7157,350000.0,True,False,False,False,40.2813220482186,139.29159560765524,531.8105207090323,599.375724796635,368.93179417830595,3.7865497076023393,1.219298245614035,2.502923976608187
22.0,2.6618,179600.0,True,False,False,False,40.2813220482186,139.29159560765524,531.8105207090323,599.375724796635,368.93179417830595,4.210131332082551,1.0787992495309568,2.8949343339587243
15.0,3.4955,160900.0,True,False,False,False,39.15048766341127,140.30475479192836,530.6082101548013,598.1704898956007,368.12369187052883,3.7094474153297683,0.946524064171123,2.8823529411764706
7.0,3.6333,169800.0,True,False,False,False,39.709208266204406,139.7960000304555,531.2089365223796,598.772732339647,368.52684669172504,4.094545454545455,1.0363636363636364,2.8654545454545453
18.0,3.1771,194000.0,True,False,False,False,41.15434533534291,138.35940681746945,532.6547899941172,600.218539146879,369.9311537943516,5.046070460704607,1.08130081300813,3.5257452574525745
22.0,4.0955,174200.0,True,False,False,False,39.709208266204406,139.7960000304555,531.2089365223796,598.772732339647,368.52684669172504,4.888217522658611,1.0166163141993958,3.0725075528700905
